index DETECT_ID RA DEC
132846 acisfJ1743272m292014_001.0010 265.81304854954516 -29.313391299640454
88750 acisfJ1229467p080030_001.0968 187.44296977388132 7.997831419515744
120938 acisfJ1625544m444309_001.0007 246.5269987001447 -44.72248214299572
96494 acisfJ1313055m193143_001.0138 198.3815116756661 -19.541307255219603
103741 acisfJ1402024m101931_001.0037 210.54572126919751 -10.448350995937727
91844 acisfJ1242017p113832_001.0009 190.56977307324289 11.617552667490797
98066 acisfJ1325296p291948_001.0018 201.38621107422463 29.26824127353945
114070 acisfJ1510172p055412_001.0005 227.50859489485512 5.968234209431538
48540 acisfJ0742158m144324_001.0101 115.56601391511848 -14.631541554857021
37079 acisfJ0533433m500223_001.0025 83.4284962496489 -50.012225460904595
32485 acisfJ0440366p502741_001.0018 70.07531352200584 50.43318094164574
49147 acisfJ0752226p273648_001.0006 118.06593778749857 27.554709173367417
21776 acisfJ0259588p364947_001.0055 44.9941586661187 36.82055482561596
33545 acisfJ0454136m101707_001.0030 73.49418137055545 -10.315044778440686
120103 acisfJ1620382m525319_001.0006 245.19839051558768 -52.93606124860743
64675 acisfJ1020362p253033_001.0004 155.1263808422493 25.465244364962878
10239 acisfJ0105039m061235_001.0016 16.28763488740571 -6.1134992362402825
1442 acisfJ0018208p300539_001.0009 4.5543729316242025 30.065175677274105
80291 acisfJ1146078p472918_001.0153 176.50835691739562 47.72843849450184
76296 acisfJ1112142m610324_001.0006 168.08140655130103 -61.0628479007159
46970 acisfJ0717248p374836_001.0023 109.40946934768074 37.78085707306481
117242 acisfJ1556288p661925_001.0044 238.96202787480885 66.35202246013974
101411 acisfJ1340347p401628_001.0014 205.1560947890831 40.24927956578871
115765 acisfJ1535301m503941_001.0019 233.87068874173286 -50.6036792559824
89553 acisfJ1230320p413645_001.0004 187.66780431300066 41.56574243211773
50879 acisfJ0826552p214132_001.0013 126.597177714766 21.62043859787634
63236 acisfJ1003598p423117_001.0006 151.0441829774705 42.53503257321199
18073 acisfJ0225395p620537_001.0343 36.40064348711956 62.05843087447882
134021 acisfJ1745459m283011_001.0120 266.4125074922308 -28.482290664789023
65436 acisfJ1023578m574530_001.0692 156.0147044782224 -57.671933594253375
58011 acisfJ0956237p694315_001.0002 148.92072105402406 69.65789527724881
10654 acisfJ0108508p131830_001.0021 17.18088153187314 13.351453837762854
3785 acisfJ0041462m090629_001.0013 10.4107783292314 -8.996004577376798
26440 acisfJ0337132m351318_001.0012 54.34317992069448 -35.25969419225319
124641 acisfJ1654554m440253_001.0128 253.53332890139376 -44.153095704894696
98830 acisfJ1328320m013115_001.0001 202.1487797968739 -1.5903598200126574
26359 acisfJ0337083m354351_001.0052 54.264362050871846 -35.74408520357442
105693 acisfJ1415232p520812_001.0006 214.03580960049158 52.04837080444657
99059 acisfJ1330038p471057_001.1067 202.46563751859753 47.19457705779599
76013 acisfJ1111516m611830_001.0129 167.97295869653456 -61.30505113230577
80481 acisfJ1147055m165105_001.0005 176.7751210033463 -16.86442464432685
116193 acisfJ1540495p661320_001.0089 235.44076147874955 66.17722234428366
27922 acisfJ0342549m533808_001.0013 55.77417132237381 -53.64316771055717
89006 acisfJ1229467p080030_001.0364 187.46170743672855 8.04603206073348
34105 acisfJ0454145m532106_001.0042 73.94515855070965 -53.28063841377797
77897 acisfJ1120120m134602_001.0002 170.09294961994968 -13.781652048257257
94841 acisfJ1301593p274612_001.0001 195.49171438995052 27.729639092241943
106068 acisfJ1418396m605841_001.0010 214.6335322830724 -60.996618470347585
73683 acisfJ1051368m211450_001.0001 162.87251576821802 -21.35279143891583
96885 acisfJ1316146p200255_001.0021 199.07412869691484 19.97417577640051
54794 acisfJ0912004m645211_001.0061 137.84074374383852 -64.94856861569492
115236 acisfJ1523165m570653_001.0028 230.92315930203486 -57.04795061368803
63562 acisfJ1006171p345221_001.0016 151.60165063648805 34.86132362442237
89961 acisfJ1234061p074258_001.0010 188.4517081746955 7.684943897527317
28881 acisfJ0355215p310306_001.0037 58.89942093715537 30.996912746636696
25612 acisfJ0331499m275714_001.0309 53.111910484062115 -27.68339823308394
134948 acisfJ1747223m281133_001.0083 266.8844682003372 -28.148746684546364
13580 acisfJ0137451m125345_001.0012 24.445002382937407 -12.919883487773623
27813 acisfJ0342165m352340_001.0039 55.57237293818721 -35.391446618731415
93348 acisfJ1253079m292853_001.0003 193.19524997755545 -29.605737752764114
5948 acisfJ0047344m251707_001.0131 11.936743603685233 -25.249041685763267
76002 acisfJ1111516m611830_001.0443 167.97105244891767 -61.30493707837526
116410 acisfJ1547079m474026_001.0015 236.63911642196373 -47.693386259054314
46213 acisfJ0659003m555413_001.0021 104.85526552490045 -55.86159337954023
126757 acisfJ1712213m382926_001.0048 258.09401893657383 -38.50239228977474
45241 acisfJ0642417m272650_001.0002 100.62358544818873 -27.48677686899595
20555 acisfJ0240225p390219_001.0024 40.134954093064074 39.01507132333996
102667 acisfJ1352257m662304_001.0035 208.2491427295616 -66.38041935407485
78397 acisfJ1123372p430608_001.0047 170.8867922815815 43.17829485480773
131990 acisfJ1740461m534038_001.0096 265.16215882255443 -53.66424620761541
96432 acisfJ1313055m193143_001.0121 198.2619313341755 -19.5822830268848
68953 acisfJ1044479m594354_001.1685 161.02851376605994 -59.6030911787883
126453 acisfJ1709441m442832_001.0027 257.3676713209985 -44.48788897200731
54083 acisfJ0906346p693002_001.0036 136.55482288832448 69.58842246618107
33263 acisfJ0449009p450024_001.0001 72.26440152000309 44.97919338484876
74966 acisfJ1105499m000241_001.0030 166.40297268813725 -0.014102664682724584
1642 acisfJ0020169p591803_001.0006 5.034730492054357 59.26112087704847
19823 acisfJ0234173m583147_001.0001 38.469924074198325 -58.60068154452908
108103 acisfJ1426580p325059_001.0015 216.82426861459516 32.88517643164651
114002 acisfJ1509588p570231_001.0150 227.44347093282454 57.000995668465244
21104 acisfJ0248150m033303_001.0020 42.10268675388365 -3.5286120364426776
17766 acisfJ0224371m000328_001.0051 36.16179963243872 -0.0016482909350075694
77505 acisfJ1119074m612849_001.0026 169.80957301489332 -61.46370601204989
98094 acisfJ1325536m385553_001.0003 201.39771726816693 -39.02540374874245
11486 acisfJ0117189m545738_001.0009 19.39561574461651 -55.00600433284906
105400 acisfJ1415232p520812_001.0048 213.69737710528923 52.149335148521864
62817 acisfJ1002520p325138_001.0006 150.68719767524783 32.80878329393601
33075 acisfJ0446512m483336_001.0005 71.6578248904899 -48.57623392935334
79038 acisfJ1131552p045518_001.0005 173.02241555075838 4.925230833451921
51285 acisfJ0834250m590957_001.0002 128.5482758043922 -59.187045857272295
5329 acisfJ0044100m203457_001.0112 11.091305130452227 -20.54355889308221
13510 acisfJ0137451m125345_001.0049 24.337100142442097 -12.740830692025844
13105 acisfJ0134330p303844_001.0073 23.6208128385759 30.713846780367234
81725 acisfJ1156289p550805_001.0001 179.11731924921335 55.12526079070086
100248 acisfJ1335236p405721_001.0011 203.8726276801562 40.97454104285803
61220 acisfJ1000592p020218_001.0018 150.24441851050406 2.019230862197223
126787 acisfJ1712213m382926_001.0108 258.10704799517305 -38.46612531870311
71269 acisfJ1045523m595714_001.0064 161.40487171022986 -60.003159875487654
124323 acisfJ1654012m395059_001.0051 253.4874524628631 -39.776811254334866
21988 acisfJ0301192p602958_001.0115 45.35916540230213 60.529005927589665
35397 acisfJ0521448m694028_001.0055 80.33111445339931 -69.71837860436402
115128 acisfJ1522278p274133_001.0035 230.5725069302568 27.683385303269784
61887 acisfJ1002009p015702_001.0059 150.42478854982068 1.90044751309496
89401 acisfJ1230334p122951_001.0015 187.58879058727146 12.445772422850442
101295 acisfJ1339569m313746_001.0223 204.9826674897471 -31.639858855072664
126388 acisfJ1708219p615428_001.0024 257.04678444384496 61.884715621908306
129983 acisfJ1725354m342336_001.0195 261.3933102772575 -34.3884117174349
124641 acisfJ1654554m440253_001.0128 253.53332890139376 -44.153095704894696
1414 acisfJ0018208p300539_001.0031 4.430941607217024 30.095397189113527
66346 acisfJ1032042p573715_001.0163 158.1046768237505 57.47067592634277
2480 acisfJ0028277m753549_001.0024 7.060961168649954 -75.5832803277076
107017 acisfJ1423029m393036_001.0003 215.75926864747365 -39.51189279844398
115899 acisfJ1539365p214611_001.0117 234.8013754387033 21.77987163807162
103710 acisfJ1403074p541615_001.0042 210.51472623225845 54.30838179573746
70419 acisfJ1044479m594354_001.0241 161.23077036051563 -59.738492592420535
20816 acisfJ0243263p372106_001.0039 40.81050417344619 37.32111014937149
46927 acisfJ0717442p374550_001.0060 109.36345002652563 37.697898091520145
114741 acisfJ1516441p070231_001.0495 229.1734077968328 7.029351813971669
55958 acisfJ0923315m231021_001.0007 140.90335562863706 -23.21550134940219
100692 acisfJ1337022m294947_001.0071 204.27502216793704 -29.866357943603937
28310 acisfJ0344298p320840_001.0106 56.1611695564661 32.14902858027421
24927 acisfJ0328329m214314_001.0029 52.20514252264714 -21.687128245413565
61230 acisfJ1000592p020218_001.0001 150.24542614049795 1.90008095155986
97537 acisfJ1322177m164249_001.0002 200.56514182249114 -16.732138960758117
12841 acisfJ0133504p303948_001.0406 23.450093219292015 30.60740778220343
134450 acisfJ1746319m283640_001.0002 266.63373695196896 -28.697087636635523
103420 acisfJ1359228p513743_001.0012 209.9577566658012 51.61270035268399
89771 acisfJ1230341p413914_001.0072 187.9888319655695 41.77121443485048
87780 acisfJ1226586p215515_001.0035 186.81936318556802 21.86643754770361
69147 acisfJ1043556m595939_001.0443 161.05548092228693 -59.91980060006395
77995 acisfJ1121032p530748_001.0016 170.17347742134064 53.083657697916756
69876 acisfJ1044479m594354_001.0692 161.1604983617901 -59.71612397348465
91134 acisfJ1237415p114842_001.0040 189.44364589494023 11.83692401902155
24524 acisfJ0325363p304458_001.0089 51.4396165577555 30.75940468455218
19817 acisfJ0232401p612718_001.0103 38.440921766586705 61.46493079409832
11005 acisfJ0111104m724351_001.0004 18.039529016209524 -72.82221301872657
59691 acisfJ0959407p021841_001.0074 149.87760683049922 2.338546409601078
15509 acisfJ0159535m084820_001.0024 30.16326157370783 -8.765085731160948
106791 acisfJ1420280p530201_001.0178 215.31960531145486 53.10187524486574
21975 acisfJ0301211m470714_001.0006 45.35181744927123 -47.1346512291509
31483 acisfJ0430141p351605_001.0114 67.48741702066124 35.32556455460631
27041 acisfJ0338485p153249_001.0003 54.685144076221796 15.48771419786767
62367 acisfJ1001554p024015_001.0019 150.53654952938953 2.6841675522305564
133809 acisfJ1745132m175719_001.0118 266.33050788350033 -17.96376003404277
99360 acisfJ1330107m313511_001.0004 202.5245191861044 -31.619429975399537
67762 acisfJ1043177p313052_001.0001 160.79899561381785 31.462532872471822
122040 acisfJ1636472p410135_001.0013 249.10608175373503 40.961515615198564
39053 acisfJ0535329m691615_001.0361 83.86679704809815 -69.26976627339448
109731 acisfJ1432586p335206_001.0011 218.18776736326416 33.95415043016021
90310 acisfJ1235388p123308_001.0071 188.90190074722892 12.550895936598144
49875 acisfJ0813300p254453_001.0018 123.3803598538059 25.750805862985988
135123 acisfJ1747543m291552_001.0008 266.9733122565274 -29.242485666645532
120715 acisfJ1623345m263255_001.0177 245.91317391189438 -26.498670734424564
108682 acisfJ1428411p354205_001.0011 217.28649555545823 35.70908749098111
76506 acisfJ1112543m261540_001.0075 168.25135700420762 -26.344396893429852
84277 acisfJ1216330p130207_001.0001 184.18377721739486 12.995183688299674
28108 acisfJ0344145p320536_001.0265 56.09022768368575 32.1771653250887
56961 acisfJ0940530m542830_001.0009 145.33473932989395 -54.520646761157806
48371 acisfJ0741079p202552_001.0004 115.28553651889328 20.42904176294347
109589 acisfJ1432310p333230_001.0048 218.10522444973094 33.636515598011364
1409 acisfJ0016206p791701_001.0005 4.362895547073581 79.25623219513565
116068 acisfJ1540046m031730_001.0020 235.05864982958803 -3.284895724479782
135104 acisfJ1747386m310549_001.0006 266.9531921702852 -31.03060651465897
86828 acisfJ1224564p212307_001.0003 186.24473356743158 21.390781337303075
17222 acisfJ0220056m050807_001.0041 35.05416325438537 -5.1248544605776924
125521 acisfJ1654142m414953_001.0319 253.7037952669415 -41.860702574900145
66548 acisfJ1033202p573715_001.0137 158.3977724969739 57.72642382565005
104462 acisfJ1403382m340030_001.0013 210.92329032819057 -33.97825397146161
49742 acisfJ0809429p281511_001.0007 122.46830914156897 28.240368988221515
121821 acisfJ1635027m471722_001.0011 248.78044691564105 -47.278118106973906
123466 acisfJ1647081m455044_001.0006 251.71958832559463 -45.89931929885207
135966 acisfJ1751150m303751_001.0015 267.80691565510125 -30.624033729788835
92615 acisfJ1248335m054908_001.0001 192.1231696581175 -5.9163508843223624
52646 acisfJ0853178p281425_001.0003 133.2581536042869 28.2685676152268
18917 acisfJ0226507p621601_001.0041 36.854443920128844 62.30861522984208
22048 acisfJ0301192p602958_001.0132 45.39639186014368 60.55001017210737
47781 acisfJ0727127p854526_001.0138 112.2315497528965 85.75256318968844
127006 acisfJ1714164p501508_001.0010 258.5615552400307 50.2584988076162
125859 acisfJ1701169m300433_001.0008 255.302422317551 -30.129609295804464
13844 acisfJ0142083m005044_001.0018 25.654823978435832 -0.7978755189404481
26703 acisfJ0338190m352538_001.0007 54.59130951858156 -35.49126475320524
136710 acisfJ1755243p663908_001.0016 268.864821797983 66.56883433943341
26418 acisfJ0337198m345928_001.0018 54.31329786514175 -34.942814607048696
70880 acisfJ1044479m594354_001.0613 161.29725405728877 -59.65089379717107
48495 acisfJ0742158m144324_001.0030 115.52245811248643 -14.707078369137866
128647 acisfJ1720534m354719_001.0046 260.13539863932095 -35.8365296493062
88582 acisfJ1229467p080030_001.0084 187.4320352379079 7.971612330805365
23332 acisfJ0317136p421949_001.0102 49.19702872646525 42.387256329769805
20252 acisfJ0240141p390459_001.0157 39.88953083532653 39.118067311210346
70725 acisfJ1045037m594052_001.0076 161.27271455892898 -59.691332545099506
109060 acisfJ1429571m591136_001.0017 217.53422838605326 -59.1848236228507
16904 acisfJ0218593p570702_001.0125 34.82653726582831 57.08225377216889
74823 acisfJ1105052p111523_001.0002 166.27415814460872 11.297441897679875
34248 acisfJ0456483m454430_001.0012 74.21954216681159 -45.703453849532124
39630 acisfJ0538549p261912_001.0042 84.78121848807324 26.323956788434536
111443 acisfJ1448428p042407_001.0019 222.1579596588953 4.4810889830059635
57940 acisfJ0955334p180840_001.0013 148.82343258492978 18.105619751703273
49309 acisfJ0800582p360439_001.0004 120.27557414574021 36.05464625672997
67557 acisfJ1040318m594953_001.0032 160.22259823829265 -59.82932623518042
133850 acisfJ1745256m312929_001.0002 266.34745316133404 -31.513687683866156
9037 acisfJ0102339m220844_001.0003 15.666017876006286 -22.264455667457348
131131 acisfJ1734173m291737_001.0003 263.6703204824826 -29.325218914418567
118462 acisfJ1609006p540934_001.0010 242.22691162937844 54.211399409654824
110782 acisfJ1438081p352952_001.0011 219.59780700584264 35.41068585215941
127750 acisfJ1719484m360858_001.0415 259.8851689483169 -36.21896215948626
110363 acisfJ1435192p350435_001.0037 218.88181673088587 35.097120242083705
118336 acisfJ1607398p544533_001.0009 241.99140430929612 54.84585148934335
16175 acisfJ0216360m174414_001.0028 34.11431525334369 -17.733202936119003
102238 acisfJ1349259p262747_001.0003 207.42230130387648 26.496114596183283
64075 acisfJ1012403m010621_001.0016 153.13816187877399 -1.0771764932500736
5303 acisfJ0044100m203457_001.0016 11.06152090503614 -20.652130719840116
63839 acisfJ1008311p114540_001.0017 152.13215570157928 11.764078495894417
34138 acisfJ0456088m511805_001.0045 74.01605319739234 -51.16934182515913
18946 acisfJ0227345p004152_001.0011 36.87571636900641 0.7926962420259777
77406 acisfJ1119074m612849_001.0042 169.69548948286015 -61.4420810372449
44014 acisfJ0631527p045544_001.0067 98.01775960309226 4.918317822784466
10932 acisfJ0111104m724351_001.0006 17.9007092833728 -72.78740444099627
54438 acisfJ0909206p105924_001.0008 137.36161405322514 10.940111092887879
96070 acisfJ1312153m624155_001.0253 197.9685686684957 -62.66216069326847
115606 acisfJ1532584p302100_001.0009 233.2120180964646 30.303537690059336
77875 acisfJ1120149p125904_001.0149 170.0816099033879 12.999351780651764
115276 acisfJ1524141p295502_001.0117 231.0789165407179 29.944252516967843
78268 acisfJ1122488p010554_001.0019 170.7264372017687 1.1144586302224104
81601 acisfJ1155458m014710_001.0003 178.90755197326698 -1.839128545022061
84047 acisfJ1215395p361722_001.0013 183.90937860692307 36.32251612357047
37826 acisfJ0535058m054048_001.0100 83.78427971165927 -5.6180354121240565
114355 acisfJ1510540p054547_001.0012 227.8906577850782 5.7629610695302045
63241 acisfJ1003598p423117_001.0007 151.04724307328215 42.53513659551062
18622 acisfJ0226475m044237_001.0058 36.676543543759706 -4.614754704740995
74156 acisfJ1057559m522648_001.0106 164.31167523420356 -52.35258707850947
115325 acisfJ1524141p295502_001.0108 231.14523068498895 29.89231751725103
78305 acisfJ1123220p013814_001.0030 170.8013585732587 1.6148328090990605
29237 acisfJ0359432m673813_001.0070 59.8479459227307 -67.65853430413621
52392 acisfJ0850143p451320_001.0079 132.66300168714466 45.17537221529822
86529 acisfJ1224310p072006_001.0120 186.11702365708186 7.338517432833608
19683 acisfJ0232401p612718_001.0358 38.22351599840291 61.47310677542044
13592 acisfJ0137451m125345_001.0044 24.474040232909722 -12.79418792129842
104331 acisfJ1403303p542109_001.0060 210.86121573776427 54.37248282182349
51186 acisfJ0830511p655055_001.0155 127.91965315690562 65.95752842974838
123920 acisfJ1651278p350340_001.0002 252.76813639915886 35.074341800022964
111393 acisfJ1447104p092116_001.0010 221.872716132404 9.273151077411873
121523 acisfJ1630339p401202_001.0030 247.6530517513081 40.131367320073636
18113 acisfJ0225395p620537_001.0130 36.412636526400824 62.095734084937995
33452 acisfJ0454025p025034_001.0066 73.44007320736516 2.901527575085366
82538 acisfJ1201548m185204_001.0297 180.47083001693323 -18.86735966734624
115450 acisfJ1531405p240443_001.0021 232.9246253674235 24.079247352878202
15949 acisfJ0209372m101221_001.0028 32.49460451006544 -10.21538192881687
52435 acisfJ0851076p521215_001.0033 132.7672297948566 52.255273151420674
62335 acisfJ1001554p024015_001.0026 150.5277994726949 2.7081698897999518
68893 acisfJ1043559m593241_001.0804 161.0209993177866 -59.50744825831404
105377 acisfJ1415232p520812_001.0291 213.66290596035455 52.1045426773579
86132 acisfJ1222582p154753_001.0014 185.7433121521882 15.738258008683905
2359 acisfJ0027425p050306_001.0004 6.819047116737932 4.935444075639602
126968 acisfJ1714326m292751_001.0264 258.5131116806811 -29.409708813319362
73069 acisfJ1048174p123757_001.0070 162.13687410039228 12.670111222997587
47341 acisfJ0718440m245718_001.0423 109.70577425395493 -25.08487522320332
8742 acisfJ0102337m213326_001.0110 15.554428935606046 -21.522171598340336
39572 acisfJ0538549p261912_001.0013 84.6718790756238 26.26254829727194
1191 acisfJ0015099m391312_001.0017 3.7410442757354105 -39.26557772600089
113564 acisfJ1506226p013603_001.0030 226.65599413068182 1.585865081465105
30136 acisfJ0414376p053407_001.0039 63.68658048687567 5.590195689184648
29859 acisfJ0410583m312458_001.0165 62.74417891653962 -31.477932666537946
65869 acisfJ1026597p174905_001.0026 156.70424533247706 17.83926313967284
111652 acisfJ1449448p090130_001.0080 222.43548577371018 8.979795668194038
74899 acisfJ1105062m585043_001.0299 166.33713183833495 -58.912515604840316
46885 acisfJ0717442p374550_001.0027 109.327358529995 37.76785233864472
100417 acisfJ1336552m295344_001.0451 204.19148557992025 -30.00041752856317
40347 acisfJ0543203p692926_001.0018 85.95780381672714 69.48791899013152
43714 acisfJ0631527p045544_001.0116 97.95003465929987 4.9520245016035425
86427 acisfJ1224310p072006_001.0035 186.10151421470155 7.31085797742245
117493 acisfJ1558226m140844_001.0013 239.5437206044239 -14.140438938409817
40369 acisfJ0546195m534732_001.0016 86.27549234980788 -53.758812670906956
29900 acisfJ0411084p511006_001.0002 62.81251827021726 51.111814136617326
129795 acisfJ1725354m342336_001.0349 261.31532879174915 -34.41231444687375
93812 acisfJ1254543p084707_001.0004 193.7817079304565 8.725661578012623
80619 acisfJ1148470m272230_001.0003 177.17073983148518 -27.427680034160318
85983 acisfJ1221556p300433_001.0005 185.5809642402643 30.06139912793372
43977 acisfJ0631564p045625_001.0116 98.00507156565749 4.899464586847772
77263 acisfJ1118424p402517_001.0018 169.50959998694282 40.459233231985614
134754 acisfJ1747080m290945_001.0015 266.81586895425994 -29.08432483368185
2930 acisfJ0035515p011250_001.0020 8.93458793192047 1.2469175186617234
63934 acisfJ1010148m124103_001.0147 152.5083655923307 -12.600670762062858
61525 acisfJ1001292p015934_001.0004 150.3273014138675 1.9285230138784695
59783 acisfJ0959392p024358_001.0034 149.8958701630045 2.7836952816112395
10591 acisfJ0107381m721504_001.0012 17.03702113784954 -72.23448429536711
72573 acisfJ1047473p123348_001.0275 161.9565602131448 12.581629828325354
86388 acisfJ1224332m184638_001.0015 186.0866691086944 -18.75614773901278
61377 acisfJ1000327p023059_001.0155 150.29263342166234 2.5451347301832983
64238 acisfJ1016214m333352_001.0029 154.2270488407041 -33.55797310417291
57633 acisfJ0951225p263456_001.0006 147.8129286722432 26.55559768572352
26776 acisfJ0338424m353243_001.0022 54.61044811175505 -35.57957517599189
82823 acisfJ1203577m035834_001.0001 181.0353301493017 -3.9090521763506776
77944 acisfJ1120487p232410_001.0075 170.12887220829901 23.420149746129212
94391 acisfJ1258596p345455_001.0029 194.7595985525 34.94575913562964
8817 acisfJ0101492m220327_001.0110 15.589048577053685 -22.040546882401586
7277 acisfJ0056225p003224_001.0011 14.02707859834922 0.567290828262889
46221 acisfJ0659003m555413_001.0047 104.90279651159003 -55.84395478160596
97887 acisfJ1324539p362259_001.0033 201.2757618004366 36.25111753888957
6766 acisfJ0052458m724208_001.0032 13.35380493796078 -72.66149753240582
74541 acisfJ1103131p110510_001.0015 165.80129224610738 11.077293282605762
98866 acisfJ1329303p114619_001.0013 202.3460419029827 11.764472710302831
58520 acisfJ0958113p014325_001.0005 149.54531758363748 1.667938204779123
1947 acisfJ0022333p002037_001.0052 5.63632550927035 0.45061761781020315
110013 acisfJ1433585p332824_001.0026 218.57590238889475 33.49093667007983
131841 acisfJ1740080m281229_001.0008 265.10367492087755 -28.211875920970233
114029 acisfJ1509588p570231_001.0050 227.47191089808814 57.09661121424191
133837 acisfJ1745223m295742_001.0049 266.3398079874729 -29.93549348617039
3143 acisfJ0037566m504454_001.0032 9.390426849990021 -50.74769983705519
54001 acisfJ0903333p011221_001.0010 135.9368203276221 1.2135044542735336
99864 acisfJ1333028p502819_001.0028 203.2231987947578 50.340215127240384
4507 acisfJ0042454p411652_001.0341 10.684479179628688 41.27053447570504
37667 acisfJ0535165m052323_001.3064 83.76631484264149 -5.469165900649274
131777 acisfJ1740149m284416_001.0002 265.0718169284594 -28.730414442216045
112348 acisfJ1456032m684332_001.0016 223.98344641426092 -68.74162169173225
66006 acisfJ1027506m435441_001.0033 157.02662428841248 -43.873839574207715
32857 acisfJ0442255p020006_001.0016 70.63176487574235 2.016520762255431
105590 acisfJ1416259p521959_001.0063 213.92547463810214 52.3686598797616
114089 acisfJ1510236p704610_001.0009 227.5246612252206 70.72177807071236
134104 acisfJ1745459m283011_001.0136 266.4479378458248 -28.5540223269994
129856 acisfJ1725354m342336_001.0348 261.36754910259214 -34.413471144589494
114889 acisfJ1518330p020235_001.0019 229.63858738723928 2.0770465171966075
103426 acisfJ1359589p622935_001.0121 209.99241818302795 62.387859629458575
33449 acisfJ0453544p025336_001.0077 73.43585073749462 2.988987869366288
94697 acisfJ1300386p022949_001.0013 195.22460109346494 2.548907383004372
51627 acisfJ0840490p131255_001.0083 130.1861811388498 13.120416337816279
50944 acisfJ0828050p265646_001.0012 126.97631072051881 26.994007053900244
26232 acisfJ0336485m280237_001.0016 54.1505297296687 -28.073639427799435
99107 acisfJ1330038p471057_001.0216 202.47223453170292 47.21197272936129
123021 acisfJ1640322m462336_001.0009 250.12469314579278 -46.41840564159923
14332 acisfJ0151337m595708_001.0048 27.639671582207082 -59.87113127147493
77220 acisfJ1117249p174143_001.0005 169.39194477161934 17.683325250560994
107056 acisfJ1423469p240327_001.0074 215.7993016925168 23.99510308304915
45532 acisfJ0645235p212207_001.0010 101.34040962747275 21.404249937226723
94155 acisfJ1258005p272155_001.0146 194.40342055749446 27.470522959369724
92610 acisfJ1248211p082849_001.0021 192.1185660751837 8.520219799400783
20707 acisfJ0241053m081321_001.0093 40.30374854537572 -8.157547439684093
117601 acisfJ1600043p413036_001.0012 240.0650634824204 41.452769601321556
112862 acisfJ1501069p225001_001.0016 225.23088574074708 22.839893883544118
47729 acisfJ0728156p750620_001.0023 111.96050892267372 75.10547963166725
40950 acisfJ0547141m452909_001.0002 86.82011861896726 -45.546463953340556
91571 acisfJ1240579p111119_001.0005 190.26108848940083 11.164638935894148
7504 acisfJ0057179m272220_001.0006 14.332507472814578 -27.343322948215366
92208 acisfJ1243560p162227_001.0002 190.9949376037826 16.341010994656536
91877 acisfJ1241512p411627_001.0125 190.6328936858371 41.22889666438255
31028 acisfJ0422071p191554_001.0004 65.5146405797353 19.260449206085443
113033 acisfJ1501253p422030_001.0020 225.32348550229366 42.26413209526818
126344 acisfJ1705084m224223_001.0009 256.3484139452813 -22.720586938839503
104697 acisfJ1406429p341238_001.0048 211.58256787957208 34.25789963952407
52607 acisfJ0852259p332841_001.0039 133.17182130244328 33.35865426804757
6758 acisfJ0054047p730502_001.0016 13.332447559042075 73.0171423199668
64157 acisfJ1016188m585824_001.0059 153.94865088598786 -58.98098780204124
109674 acisfJ1432264p325010_001.0049 218.16048376796834 32.83487879297587
109822 acisfJ1432586p330312_001.0006 218.27318413711393 33.06994038617362
31584 acisfJ0430141p351605_001.0160 67.56674128223152 35.329349275480475
63039 acisfJ1002568p015147_001.0010 150.7931863997231 1.8357912826801954
36354 acisfJ0524097m243140_001.0005 81.04889629535207 -24.524953093801816
75278 acisfJ1107305m052319_001.0131 166.78904751205917 -5.454616485851298
82434 acisfJ1201548m185204_001.0240 180.43179449511214 -18.815903142917932
49340 acisfJ0801544p441308_001.0008 120.45795030912278 44.23153064695333
38819 acisfJ0535165m052323_001.0652 83.84352585364508 -5.366911684349487
1693 acisfJ0020040p591645_001.0036 5.06224652652171 59.3150142686007
61166 acisfJ1001109p023517_001.0005 150.23208539002863 2.519153815535485
30967 acisfJ0421566p152929_001.0005 65.41671352381356 15.454081073962088
102512 acisfJ1350550p600510_001.0030 207.76399131342058 60.13265094048663
64208 acisfJ1016214m333352_001.0003 154.11090856708336 -33.58343576120414
91702 acisfJ1242017p113832_001.0033 190.4860151158561 11.644558287878825
43089 acisfJ0621489m271302_001.0023 95.45722348452958 -27.24665751643028
101668 acisfJ1344044m271353_001.0044 206.17959328534957 -27.275358874512342
60457 acisfJ0959598p020826_001.0054 150.05942745689143 2.1123096802282206
56623 acisfJ0935507p612036_001.0011 143.90317075533972 61.32102397838013
126839 acisfJ1712268m232325_001.0365 258.1434894782211 -23.50636983069006
14287 acisfJ0149317m004750_001.0016 27.308883444735667 -0.7363868882646543
24774 acisfJ0327539p023507_001.0134 51.95514331770724 2.701873615643683
48645 acisfJ0744170p375242_001.0005 116.06188012471787 37.94606350368254
53455 acisfJ0859271m434510_001.0383 134.81659563284487 -43.671751993180564
113366 acisfJ1505090m433008_001.0001 226.40755534829196 -43.61288987309859
61004 acisfJ1000299p020542_001.0033 150.19346352676826 2.131867725224042
19728 acisfJ0232401p612718_001.0203 38.26359132092189 61.38391748789256
107434 acisfJ1425148p345312_001.0006 216.3189601313432 34.87959756820633
33780 acisfJ0454166p025239_001.0062 73.56475517920695 3.026027598463784
81527 acisfJ1155058p233000_001.0027 178.7935526278099 23.518307203821358
113684 acisfJ1508418p332745_001.0001 227.05998699146005 33.356372955962385
71292 acisfJ1045185m601152_001.0039 161.4102610723682 -60.217969300314806
